txnId,orderCreateTime,upc,productDescription,productLink,qty,price,deliveryType,osVersion,deviceType,appType,orderDispatchTime,picker,pickCompleteTime,lineCompleteStatus,orderCompleteStatus,pickUpRequestTime,orderDeliveryTime,customerPickUpStatus
1.00E+12,10/10/18 18:53,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,2,2887.99,driveUpDelivery,Android-7.1.2,Desktop,app,10/10/18 19:00,pk220,10/10/18 19:25,TRUE,complete,10/10/18 20:16,10/10/18 20:18,declined
1.00E+12,10/10/18 18:53,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,1,339.99,driveUpDelivery,Android-7.1.2,Desktop,app,10/10/18 19:00,pk220,10/10/18 19:25,TRUE,complete,10/10/18 20:16,10/10/18 20:18,declined
1.00E+12,10/10/18 19:14,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,1,8.49,driveUpDelivery,ios-10.3.3,Mobile,browser,10/10/18 19:26,pk223,10/10/18 19:49,TRUE,complete,10/10/18 20:51,10/10/18 20:56,pickUpCompleted
1.00E+12,10/10/18 19:14,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,ios-10.3.3,Mobile,browser,10/10/18 19:26,pk223,10/10/18 19:49,TRUE,complete,10/10/18 20:51,10/10/18 20:56,pickUpCompleted
1.00E+12,10/10/18 19:38,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,1,349.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/10/18 19:49,pk225,10/10/18 20:14,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 19:38,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/10/18 19:49,pk225,10/10/18 20:14,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 19:38,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/10/18 19:49,pk225,10/10/18 20:14,FALSE,cancelled,---,---,--
1.00E+12,10/10/18 19:54,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 20:10,pk240,10/10/18 20:27,TRUE,complete,10/10/18 21:27,10/10/18 21:31,pickUpCompleted
1.00E+12,10/11/18 8:19,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/11/18 8:35,pk234,10/11/18 9:00,TRUE,complete,10/11/18 9:38,10/11/18 9:41,pickUpCompleted
1.00E+12,10/11/18 8:19,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,1,9.49,driveUpDelivery,ios-10.3.3,Mobile,browser,10/11/18 8:35,pk234,10/11/18 9:00,TRUE,complete,10/11/18 9:38,10/11/18 9:41,pickUpCompleted
1.00E+12,10/11/18 8:19,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/11/18 8:35,pk234,10/11/18 9:00,TRUE,complete,10/11/18 9:38,10/11/18 9:41,pickUpCompleted
1.00E+12,10/11/18 8:31,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,2,7.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/11/18 8:38,pk238,10/11/18 9:02,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 8:31,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,3,2887.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/11/18 8:38,pk238,10/11/18 9:02,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 8:31,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/11/18 8:38,pk238,10/11/18 9:02,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 8:59,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,2,17.99,driveUpDelivery,Android-7.0,Desktop,browser,10/11/18 9:10,pk237,10/11/18 9:33,TRUE,complete,10/11/18 10:47,10/11/18 10:51,pickUpCompleted
1.00E+12,10/11/18 8:59,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,2,4.99,driveUpDelivery,Android-7.0,Desktop,browser,10/11/18 9:10,pk237,10/11/18 9:33,TRUE,complete,10/11/18 10:47,10/11/18 10:51,pickUpCompleted
1.00E+12,10/11/18 8:59,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,1,8.49,driveUpDelivery,Android-7.0,Desktop,browser,10/11/18 9:10,pk237,10/11/18 9:33,TRUE,complete,10/11/18 10:47,10/11/18 10:51,pickUpCompleted
1.00E+12,10/11/18 8:59,72785137349,Citrus Grove Liquid Hand Soap,https://www.target.com/p/citrus-grove-liquid-hand-soap-10-fl-oz-smartly-8482/-/A-77592715,2,0.99,driveUpDelivery,Android-7.0,Desktop,browser,10/11/18 9:10,pk237,10/11/18 9:33,TRUE,complete,10/11/18 10:47,10/11/18 10:51,pickUpCompleted
1.00E+12,10/11/18 9:25,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,2,3.49,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 9:44,pk235,10/11/18 10:01,TRUE,complete,10/11/18 10:35,10/11/18 10:41,pickUpCompleted
1.00E+12,10/11/18 9:25,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,2,99.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 9:44,pk235,10/11/18 10:01,TRUE,complete,10/11/18 10:35,10/11/18 10:41,pickUpCompleted
1.00E+12,10/11/18 9:25,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 9:44,pk235,10/11/18 10:01,TRUE,complete,10/11/18 10:35,10/11/18 10:41,pickUpCompleted
1.00E+12,10/11/18 9:25,81877502248,convertible crib 4 in 1,https://www.target.com/p/storkcraft-steveston-4-in-1-convertible-crib-and-changer-with-drawer/-/A-53910066?preselect=75559733#lnk=sametab,4,279.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 9:44,pk235,10/11/18 10:01,TRUE,complete,10/11/18 10:35,10/11/18 10:41,declined
1.00E+12,10/11/18 9:43,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,2,2887.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/11/18 9:58,pk230,10/11/18 10:24,TRUE,complete,10/11/18 10:59,10/11/18 11:03,pickUpCompleted
1.00E+12,10/11/18 9:43,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/11/18 9:58,pk230,10/11/18 10:24,TRUE,complete,10/11/18 10:59,10/11/18 11:03,pickUpCompleted
1.00E+12,10/11/18 10:06,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,2,11.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/11/18 10:19,pk240,10/11/18 10:41,TRUE,complete,10/11/18 11:04,10/11/18 11:11,pickUpCompleted
1.00E+12,10/11/18 10:06,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,2,9.49,driveUpDelivery,ios-10.3.3,Tablet,browser,10/11/18 10:19,pk240,10/11/18 10:41,TRUE,complete,10/11/18 11:04,10/11/18 11:11,pickUpCompleted
1.00E+12,10/11/18 10:06,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,3,49.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/11/18 10:19,pk240,10/11/18 10:41,TRUE,complete,10/11/18 11:04,10/11/18 11:11,pickUpCompleted
1.00E+12,10/11/18 10:06,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,2,3.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/11/18 10:19,pk240,10/11/18 10:41,TRUE,complete,10/11/18 11:04,10/11/18 11:11,declined
1.00E+12,10/11/18 10:28,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 10:39,pk234,10/11/18 11:00,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 10:28,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,2,209.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 10:39,pk234,10/11/18 11:00,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 10:28,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 10:39,pk234,10/11/18 11:00,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 10:28,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 10:39,pk234,10/11/18 11:00,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 10:28,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,1,2887.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 10:39,pk234,10/11/18 11:00,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 10:52,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/11/18 11:02,pk235,10/11/18 11:22,TRUE,complete,10/11/18 12:32,10/11/18 12:38,pickUpCompleted
1.00E+12,10/11/18 10:52,8.96E+11,Raw Sugar Simply Hand Wash Sensitive Skin,https://www.target.com/p/raw-sugar-simply-hand-wash-sensitive-skin-green-tea-cucumber-aloe-16-9-fl-oz/-/A-52735228,2,4.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/11/18 11:02,pk235,10/11/18 11:22,TRUE,complete,10/11/18 12:32,10/11/18 12:38,pickUpCompleted
1.00E+12,10/11/18 11:11,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 11:24,pk228,10/11/18 11:47,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 11:11,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,2,17.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 11:24,pk228,10/11/18 11:47,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 11:11,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 11:24,pk228,10/11/18 11:47,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 11:11,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 11:24,pk228,10/11/18 11:47,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 11:33,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,ios-10.3.4,Desktop,browser,10/11/18 11:39,pk221,10/11/18 11:59,TRUE,complete,10/11/18 12:48,10/11/18 12:53,declined
1.00E+12,10/11/18 11:33,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,2,11.99,driveUpDelivery,ios-10.3.4,Desktop,browser,10/11/18 11:39,pk221,10/11/18 11:59,TRUE,complete,10/11/18 12:48,10/11/18 12:53,pickUpCompleted
1.00E+12,10/11/18 11:53,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,1,9.49,driveUpDelivery,Android-7.0,Desktop,browser,10/11/18 12:06,pk240,10/11/18 12:21,TRUE,complete,10/11/18 13:57,10/11/18 14:00,pickUpCompleted
1.00E+12,10/11/18 12:17,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:27,pk220,10/11/18 12:52,TRUE,complete,10/11/18 13:45,10/11/18 13:51,declined
1.00E+12,10/11/18 12:17,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:27,pk220,10/11/18 12:52,TRUE,complete,10/11/18 13:45,10/11/18 13:51,declined
1.00E+12,10/11/18 12:17,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:27,pk220,10/11/18 12:52,TRUE,complete,10/11/18 13:45,10/11/18 13:51,pickUpCompleted
1.00E+12,10/11/18 12:33,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:41,pk231,10/11/18 13:02,TRUE,complete,10/11/18 14:03,10/11/18 14:08,pickUpCompleted
1.00E+12,10/11/18 12:33,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:41,pk231,10/11/18 13:02,TRUE,complete,10/11/18 14:03,10/11/18 14:08,pickUpCompleted
1.00E+12,10/11/18 12:33,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 12:41,pk231,10/11/18 13:02,TRUE,complete,10/11/18 14:03,10/11/18 14:08,pickUpCompleted
1.00E+12,10/11/18 12:40,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 12:56,pk228,10/11/18 13:16,TRUE,complete,10/11/18 14:24,10/11/18 14:28,pickUpCompleted
1.00E+12,10/11/18 12:40,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,3,4.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 12:56,pk228,10/11/18 13:16,TRUE,complete,10/11/18 14:24,10/11/18 14:28,pickUpCompleted
1.00E+12,10/11/18 12:40,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 12:56,pk228,10/11/18 13:16,TRUE,complete,10/11/18 14:24,10/11/18 14:28,pickUpCompleted
1.00E+12,10/11/18 12:40,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,2,10.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/11/18 12:56,pk228,10/11/18 13:16,TRUE,complete,10/11/18 14:24,10/11/18 14:28,pickUpCompleted
1.00E+12,10/11/18 13:03,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,1,49.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 13:12,pk234,10/11/18 13:29,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 13:03,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,2,10.99,driveUpDelivery,Android-8.0,Mobile,browser,10/11/18 13:12,pk234,10/11/18 13:29,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 13:23,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,3,13,driveUpDelivery,ios-10.3.3,Mobile,browser,10/11/18 13:35,pk234,10/11/18 13:59,TRUE,complete,10/11/18 14:10,10/11/18 14:14,pickUpCompleted
1.00E+12,10/11/18 13:23,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/11/18 13:35,pk234,10/11/18 13:59,TRUE,complete,10/11/18 14:10,10/11/18 14:14,pickUpCompleted
1.00E+12,10/11/18 13:38,8.96E+11,Raw Sugar Simply Hand Wash Sensitive Skin,https://www.target.com/p/raw-sugar-simply-hand-wash-sensitive-skin-green-tea-cucumber-aloe-16-9-fl-oz/-/A-52735228,2,4.99,driveUpDelivery,Android-8.1,Desktop,app,10/11/18 13:42,pk226,10/11/18 13:55,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 13:38,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,3,209.99,driveUpDelivery,Android-8.1,Desktop,app,10/11/18 13:42,pk226,10/11/18 13:55,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 13:38,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,1,3.99,driveUpDelivery,Android-8.1,Desktop,app,10/11/18 13:42,pk226,10/11/18 13:55,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 13:38,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,1,49.99,driveUpDelivery,Android-8.1,Desktop,app,10/11/18 13:42,pk226,10/11/18 13:55,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 14:06,81877502248,convertible crib 4 in 1,https://www.target.com/p/storkcraft-steveston-4-in-1-convertible-crib-and-changer-with-drawer/-/A-53910066?preselect=75559733#lnk=sametab,1,279.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,declined
1.00E+12,10/11/18 14:06,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,pickUpCompleted
1.00E+12,10/11/18 14:06,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,1,129.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,pickUpCompleted
1.00E+12,10/11/18 14:06,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,2,8.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,pickUpCompleted
1.00E+12,10/11/18 14:06,8.30E+11,Lavender & Bergamot Liquid Hand Soap,https://www.target.com/p/lavender-38-bergamot-liquid-hand-soap-12-fl-oz-everspring-8482/-/A-75663199,2,2.79,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,pickUpCompleted
1.00E+12,10/11/18 14:06,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,2,899.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/11/18 14:15,pk227,10/11/18 14:37,TRUE,complete,10/11/18 15:31,10/11/18 15:36,declined
1.00E+12,10/11/18 14:25,72785137349,Citrus Grove Liquid Hand Soap,https://www.target.com/p/citrus-grove-liquid-hand-soap-10-fl-oz-smartly-8482/-/A-77592715,1,0.99,driveUpDelivery,ios-10.3.4,Desktop,app,10/11/18 14:36,pk238,10/11/18 15:00,TRUE,complete,10/11/18 16:03,10/11/18 16:07,pickUpCompleted
1.00E+12,10/11/18 14:48,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,2,749.99,driveUpDelivery,ios-10.3.4,Tablet,app,10/11/18 14:57,pk220,10/11/18 15:17,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 14:48,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,2,2887.99,driveUpDelivery,ios-10.3.4,Tablet,app,10/11/18 14:57,pk220,10/11/18 15:17,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 14:48,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,1,12.99,driveUpDelivery,ios-10.3.4,Tablet,app,10/11/18 14:57,pk220,10/11/18 15:17,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 15:11,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 15:22,pk239,10/11/18 15:42,TRUE,complete,10/11/18 16:28,10/11/18 16:34,pickUpCompleted
1.00E+12,10/11/18 15:11,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 15:22,pk239,10/11/18 15:42,TRUE,complete,10/11/18 16:28,10/11/18 16:34,pickUpCompleted
1.00E+12,10/11/18 15:11,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 15:22,pk239,10/11/18 15:42,TRUE,complete,10/11/18 16:28,10/11/18 16:34,declined
1.00E+12,10/11/18 15:11,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/11/18 15:22,pk239,10/11/18 15:42,TRUE,complete,10/11/18 16:28,10/11/18 16:34,pickUpCompleted
1.00E+12,10/11/18 15:27,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,2,8.99,driveUpDelivery,Android-8.0,Tablet,browser,10/11/18 15:34,pk226,10/11/18 15:55,TRUE,complete,10/11/18 16:53,10/11/18 17:00,pickUpCompleted
1.00E+12,10/11/18 15:27,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,2,8.49,driveUpDelivery,Android-8.0,Tablet,browser,10/11/18 15:34,pk226,10/11/18 15:55,TRUE,complete,10/11/18 16:53,10/11/18 17:00,pickUpCompleted
1.00E+12,10/11/18 15:55,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,1,2887.99,driveUpDelivery,Android-7.1.2,Tablet,browser,10/11/18 16:05,pk236,10/11/18 16:24,TRUE,cancelled,---,---,--
1.00E+12,10/11/18 15:55,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,Android-7.1.2,Tablet,browser,10/11/18 16:05,pk236,10/11/18 16:24,FALSE,cancelled,---,---,--
1.00E+12,10/11/18 15:55,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,Android-7.1.2,Tablet,browser,10/11/18 16:05,pk236,10/11/18 16:24,TRUE,cancelled,---,---,--
